time	V(sw)
Step Information: Vhs=5 Delay2=3n Rgate=1  (Run: 1/4)
7.396581693033810e-007	3.072142e+001
7.397850667403838e-007	3.072289e+001
7.399149988124298e-007	3.072390e+001
7.400430473217257e-007	3.072454e+001
7.401779146751220e-007	3.072499e+001
7.403140884140735e-007	3.072525e+001
7.404489873602538e-007	3.072537e+001
7.405907009316870e-007	3.072538e+001
7.407382363877613e-007	3.072529e+001
7.409030007773931e-007	3.072509e+001
7.410952838349250e-007	3.072477e+001
7.412928259842300e-007	3.072436e+001
7.415237215924186e-007	3.072379e+001
7.417741687415491e-007	3.072311e+001
7.420894830370561e-007	3.072217e+001
7.424316592272162e-007	3.072109e+001
7.428969294939747e-007	3.071954e+001
7.434115469745484e-007	3.071776e+001
7.442041110375386e-007	3.071497e+001
7.451285796850060e-007	3.071167e+001
7.469474096605255e-007	3.070512e+001
7.494249496461936e-007	3.069618e+001
7.543800296105907e-007	3.067827e+001
7.642901895393850e-007	3.064238e+001
8.237511491190896e-007	3.042504e+001
8.904178157853604e-007	3.017816e+001
9.570844824516311e-007	2.992816e+001
1.023751149117902e-006	2.967477e+001
1.090417815784173e-006	2.941809e+001
1.157084482450443e-006	2.915824e+001
1.223751149116714e-006	2.889539e+001
1.283220599869461e-006	2.865873e+001
1.307887266537022e-006	2.855980e+001
1.349887266535732e-006	2.839049e+001
1.349887366532132e-006	2.839089e+001
1.349887566531871e-006	2.839172e+001
1.349887966531349e-006	2.839349e+001
1.349888266534427e-006	2.839490e+001
1.349888552222567e-006	2.839522e+001
1.349888878718342e-006	2.839554e+001
1.349889531716830e-006	2.839609e+001
1.349890628436767e-006	2.839685e+001
1.349891975616080e-006	2.839757e+001
1.349893983988715e-006	2.839839e+001
1.349896111869919e-006	2.839906e+001
1.349899294414425e-006	2.839981e+001
1.349903359711135e-006	2.840049e+001
1.349907672885953e-006	2.840096e+001
1.349912877791903e-006	2.840127e+001
1.349919089010943e-006	2.840139e+001
1.349927674580698e-006	2.840126e+001
1.349938192625466e-006	2.840087e+001
1.349951120659110e-006	2.840019e+001
1.349966822515591e-006	2.839921e+001
1.349983681238343e-006	2.839804e+001
1.350006974591700e-006	2.839625e+001
1.350037923175673e-006	2.839349e+001
1.350090137318405e-006	2.838769e+001
1.350144328782221e-006	2.837942e+001
1.350200193622753e-006	2.836634e+001
1.350254582095645e-006	2.834585e+001
1.350296500869652e-006	2.832007e+001
1.350332124533393e-006	2.828456e+001
1.350371497274572e-006	2.822266e+001
1.350417880435773e-006	2.811745e+001
1.350451627336879e-006	2.801706e+001
1.350482634228378e-006	2.790720e+001
1.350517649226224e-006	2.777182e+001
1.350541725959886e-006	2.767447e+001
1.350561697539832e-006	2.759168e+001
1.350581305570309e-006	2.750932e+001
1.350599643512584e-006	2.743160e+001
1.350615868721261e-006	2.736238e+001
1.350630559900090e-006	2.729938e+001
1.350645160137776e-006	2.723651e+001
1.350659410939703e-006	2.717489e+001
1.350679473488547e-006	2.708777e+001
1.350703307083367e-006	2.698380e+001
1.350732332393301e-006	2.685651e+001
1.350766728955288e-006	2.670475e+001
1.350808495337308e-006	2.651926e+001
1.350859449675279e-006	2.629130e+001
1.350923078853594e-006	2.600441e+001
1.351004394141431e-006	2.563495e+001
1.351112290673417e-006	2.514133e+001
1.351259773213487e-006	2.446310e+001
1.351435700888692e-006	2.365139e+001
1.351606939571648e-006	2.285975e+001
1.351790186392143e-006	2.201149e+001
1.351967690688127e-006	2.118918e+001
1.352171722784901e-006	2.024434e+001
1.352390158956829e-006	1.923565e+001
1.352652664689258e-006	1.802905e+001
1.352946046202785e-006	1.668656e+001
1.353050339839013e-006	1.621477e+001
1.353107253923569e-006	1.596597e+001
1.353139065587983e-006	1.583753e+001
1.353174323467932e-006	1.571388e+001
1.353210011476036e-006	1.561341e+001
1.353241338458711e-006	1.555101e+001
1.353274959460526e-006	1.551147e+001
1.353312649825245e-006	1.549327e+001
1.353358545216898e-006	1.549479e+001
1.353408106863352e-006	1.551208e+001
1.353462149925044e-006	1.553897e+001
1.353520870550629e-006	1.557014e+001
1.353591205649485e-006	1.560531e+001
1.353684920393783e-006	1.564630e+001
1.353792958590228e-006	1.568565e+001
1.353903428667758e-006	1.571798e+001
1.354020381531818e-006	1.574480e+001
1.354153834252914e-006	1.576829e+001
1.354299741226916e-006	1.578746e+001
1.354462075435492e-006	1.580286e+001
1.354633437394837e-006	1.581423e+001
1.354814045076425e-006	1.582242e+001
1.354979497908415e-006	1.582750e+001
1.355120288190626e-006	1.583045e+001
1.355250148264708e-006	1.583232e+001
1.355381764357733e-006	1.583362e+001
1.355535892109960e-006	1.583459e+001
1.355689938538351e-006	1.583513e+001
1.355885775176924e-006	1.583536e+001
1.356110783175268e-006	1.583523e+001
1.356392589080269e-006	1.583469e+001
1.356716032532845e-006	1.583378e+001
1.357123998159404e-006	1.583239e+001
1.357620249539671e-006	1.583055e+001
1.358290178193888e-006	1.582798e+001
1.359281772063403e-006	1.582411e+001
1.361137402185186e-006	1.581684e+001
1.364848662435692e-006	1.580232e+001
1.385345181341424e-006	1.572222e+001
1.390887266534968e-006	1.570061e+001
1.391887266534442e-006	1.569671e+001
1.391889638852062e-006	1.569672e+001
1.391894383494241e-006	1.569675e+001
1.391901451867905e-006	1.569690e+001
1.391909638888411e-006	1.569723e+001
1.391918519139113e-006	1.569783e+001
1.391926936426813e-006	1.569871e+001
1.391936173988917e-006	1.570011e+001
1.391949008638926e-006	1.570293e+001
1.391967662557614e-006	1.570900e+001
1.391994901865645e-006	1.572260e+001
1.392037423560144e-006	1.575396e+001
1.392079770019816e-006	1.579892e+001
1.392143247458400e-006	1.589172e+001
1.392221724627607e-006	1.604320e+001
1.392341495355665e-006	1.632700e+001
1.392410067968530e-006	1.651244e+001
1.392451471064760e-006	1.663376e+001
1.392481079151575e-006	1.672349e+001
1.392505013492196e-006	1.679720e+001
1.392526476663714e-006	1.686381e+001
1.392547738447714e-006	1.692996e+001
1.392567900444786e-006	1.699248e+001
