time	V(sw)
Step Information: Rload=50  (Run: 1/7)
0.000000000000000e+000	-2.020665e+000
1.999997389923180e-013	-1.689793e+000
5.999992169769541e-013	-4.608409e-001
9.000022949123832e-013	-3.543062e-002
9.800008027305296e-013	-3.543062e-002
9.505534571893626e-007	-7.070850e-003
1.283886790520716e-006	2.860840e-003
2.085334233341285e-006	2.661847e-002
2.085334333337685e-006	2.661847e-002
2.085334533337424e-006	4.599711e+000
2.085334933336902e-006	2.158545e+001
2.085335233339980e-006	2.746518e+001
2.123333233336466e-006	2.748269e+001
2.123333333339805e-006	2.748269e+001
2.123333533339544e-006	2.715111e+001
2.123333933339022e-006	2.591951e+001
2.123334233335161e-006	2.549319e+001
2.673886790524604e-006	2.564240e+001
3.073886790522229e-006	2.563588e+001
3.273886790521041e-006	2.559620e+001
3.673886790518666e-006	2.544448e+001
4.126667566668740e-006	2.515871e+001
4.126667666672079e-006	2.515871e+001
4.126667866671818e-006	2.062853e+001
4.126668266671296e-006	3.802178e+000
4.126668566674374e-006	-2.022380e+000
4.169666566668229e-006	-2.021513e+000
4.169666666664629e-006	-2.021513e+000
4.169666866664368e-006	-1.690742e+000
4.169667266663846e-006	-4.621647e-001
4.169667566666924e-006	-3.688432e-002
5.186886790520262e-006	-6.536650e-003
5.453553457185345e-006	1.409766e-003
6.250000900001607e-006	2.503352e-002
6.250001000004946e-006	2.503352e-002
6.250001200004685e-006	4.489964e+000
6.250001600004163e-006	2.107403e+001
6.250001900000302e-006	2.681462e+001
6.292999900001095e-006	2.683316e+001
6.293000000004434e-006	2.683316e+001
6.293000200004173e-006	2.650146e+001
6.293000600003651e-006	2.526942e+001
6.293000900006729e-006	2.484294e+001
6.843554039272226e-006	2.498014e+001
7.243554039269851e-006	2.497067e+001
7.443554039268663e-006	2.493135e+001
7.776887372600017e-006	2.481493e+001
8.257335233331775e-006	2.453717e+001
8.295334233333895e-006	2.450984e+001
8.295334333337234e-006	2.450984e+001
8.295334533336973e-006	2.008796e+001
8.295334933336451e-006	3.663845e+000
8.295335233339529e-006	-2.021475e+000
8.333333233336016e-006	-2.020709e+000
8.333333333332416e-006	-2.020709e+000
8.333333533332155e-006	-1.689842e+000
8.333333933331633e-006	-4.609091e-001
8.333334233334711e-006	-3.550560e-002
9.283886790521778e-006	-7.142961e-003
9.617220123853132e-006	2.789886e-003
1.041866756667370e-005	2.655060e-002
1.041866766667010e-005	2.655060e-002
1.041866786666984e-005	4.599885e+000
1.041866826666932e-005	2.158652e+001
1.041866856667240e-005	2.746656e+001
1.045666656666888e-005	2.748403e+001
1.045666666667222e-005	2.748403e+001
1.045666686667196e-005	2.715244e+001
1.045666726667144e-005	2.592082e+001
1.045666756666758e-005	2.549449e+001
1.100722012385702e-005	2.564301e+001
1.140722012385464e-005	2.563599e+001
1.160722012385346e-005	2.559606e+001
1.200722012385108e-005	2.544387e+001
1.246000090000116e-005	2.515758e+001
1.246000100000450e-005	2.515758e+001
1.246000120000423e-005	2.062758e+001
1.246000160000371e-005	3.801908e+000
1.246000190000679e-005	-2.022414e+000
1.250299990000064e-005	-2.021547e+000
1.250299999999704e-005	-2.021547e+000
1.250300019999678e-005	-1.690780e+000
1.250300059999626e-005	-4.622181e-001
1.250300089999934e-005	-3.694294e-002
1.352022012385268e-005	-6.589494e-003
1.378688679051776e-005	1.358522e-003
1.458333423333402e-005	2.498725e-002
1.458333433333736e-005	2.498725e-002
1.458333453333710e-005	4.490097e+000
1.458333493333658e-005	2.107483e+001
1.458333523333272e-005	2.681564e+001
1.462633323333351e-005	2.683414e+001
1.462633333333685e-005	2.683414e+001
1.462633353333659e-005	2.650244e+001
1.462633393333607e-005	2.527039e+001
1.462633423333914e-005	2.484391e+001
1.462637511356890e-005	2.484393e+001
1.517688737260464e-005	2.498064e+001
1.557688737260227e-005	2.497086e+001
1.577688737260108e-005	2.493139e+001
1.617688737259870e-005	2.478380e+001
1.662866756666631e-005	2.450929e+001
1.662866766666965e-005	2.450929e+001
1.662866786666939e-005	2.008749e+001
1.662866826666887e-005	3.663710e+000
1.662866856667195e-005	-2.021495e+000
1.664964012482173e-005	-2.021072e+000
1.666666656666843e-005	-2.020728e+000
Step Information: Rload=25  (Run: 2/7)
0.000000000000000e+000	-2.023636e+000
1.999997389923180e-013	-1.693117e+000
5.999992169769541e-013	-4.654785e-001
9.000022949123832e-013	-4.052290e-002
9.800008027305296e-013	-4.052290e-002
9.505534571893626e-007	-1.216407e-002
1.350553457186987e-006	-2.513424e-004
1.817220123850882e-006	1.359486e-002
2.085334233341285e-006	2.151415e-002
2.085334333337685e-006	2.151415e-002
2.085334533337424e-006	4.664904e+000
2.085334933336902e-006	2.191174e+001
2.085335233339980e-006	2.788185e+001
2.123333233336466e-006	2.789565e+001
2.123333333339805e-006	2.789565e+001
2.123333533339544e-006	2.756371e+001
2.123333933339022e-006	2.633078e+001
2.123334233335161e-006	2.590400e+001
2.673886790524604e-006	2.599615e+001
2.873886790523417e-006	2.598306e+001
3.073886790522229e-006	2.594504e+001
3.207220123854770e-006	2.590589e+001
