time	V(sw)
Step Information: Vhs=5 Delay2=3n  (Run: 1/4)
2.742592836293967e-006	2.779574e+001
2.742670419504656e-006	2.758954e+001
2.742751584419723e-006	2.737287e+001
2.742841110334182e-006	2.713310e+001
2.742938766481240e-006	2.687097e+001
2.743050753491183e-006	2.656991e+001
2.743179548306274e-006	2.622337e+001
2.743335608179631e-006	2.580338e+001
2.743526111757821e-006	2.529093e+001
2.743769408418417e-006	2.463718e+001
2.744077098749964e-006	2.381167e+001
2.744478566768516e-006	2.273623e+001
2.745005609955387e-006	2.132533e+001
2.745789048338998e-006	1.922440e+001
2.746994356303545e-006	1.598580e+001
2.747797222410475e-006	1.383125e+001
2.748173418935795e-006	1.282516e+001
2.748370297629699e-006	1.230271e+001
2.748475414447726e-006	1.203059e+001
2.748537682215058e-006	1.187840e+001
2.748589890348707e-006	1.176376e+001
2.748649732126074e-006	1.165360e+001
2.748710971924029e-006	1.156702e+001
2.748761949611378e-006	1.151823e+001
2.748821055539863e-006	1.148570e+001
2.748888945802719e-006	1.146985e+001
2.748989287509884e-006	1.146858e+001
2.749099747421935e-006	1.148021e+001
2.749201814054858e-006	1.149615e+001
2.749331222698381e-006	1.151808e+001
2.749498791108918e-006	1.154621e+001
2.749833927929990e-006	1.159960e+001
2.750484123216490e-006	1.169362e+001
2.751495337009746e-006	1.182186e+001
2.752360554664213e-006	1.191542e+001
2.753256551760175e-006	1.199640e+001
2.754267322623016e-006	1.207208e+001
2.755539857193790e-006	1.214928e+001
2.756889625941950e-006	1.221330e+001
2.758537691702201e-006	1.227208e+001
2.760228640853735e-006	1.231587e+001
2.762223792383833e-006	1.235147e+001
2.764415054042069e-006	1.237736e+001
2.766483847851942e-006	1.239253e+001
2.768755990721628e-006	1.240201e+001
2.771176716959145e-006	1.240680e+001
2.774231380960057e-006	1.240860e+001
2.775252614113655e-006	1.240841e+001
2.775732566635825e-006	1.240810e+001
2.776692471680164e-006	1.240728e+001
2.777775032949958e-006	1.240621e+001
2.777777428415729e-006	1.240621e+001
2.777782219347269e-006	1.240621e+001
2.777791801203411e-006	1.240623e+001
2.777808197941545e-006	1.240633e+001
2.777840991417813e-006	1.240689e+001
2.777887875379803e-006	1.240879e+001
2.777963508490688e-006	1.241496e+001
2.778053487716148e-006	1.242841e+001
