time	V(sw)
Step Information: Rload=100  (Run: 1/5)
3.515223122224631e-006	3.006867e+001
3.536194534851933e-006	3.006707e+001
3.665775679416450e-006	3.004957e+001
3.799109012748991e-006	3.001961e+001
3.932442346081533e-006	2.997679e+001
4.065775679414074e-006	2.992177e+001
4.126667566668740e-006	2.989237e+001
4.126667666672079e-006	2.989237e+001
4.126667866671818e-006	2.707547e+001
4.126668266671296e-006	1.661270e+001
4.126668566674374e-006	1.299094e+001
4.169666566668229e-006	1.297550e+001
4.169666666664629e-006	1.297550e+001
4.169666866664368e-006	1.330809e+001
4.169667266663846e-006	1.454340e+001
4.169667566666924e-006	1.497101e+001
4.253553457192472e-006	1.494448e+001
4.320220123858742e-006	1.492655e+001
4.386886790525013e-006	1.491124e+001
4.453553457191284e-006	1.489882e+001
4.520220123857555e-006	1.488929e+001
4.586886790523825e-006	1.488266e+001
4.653553457190096e-006	1.487892e+001
4.720220123856367e-006	1.487807e+001
4.796445344450173e-006	1.487994e+001
4.863112011116444e-006	1.488526e+001
4.863112111119783e-006	1.488526e+001
4.863112311119522e-006	1.773976e+001
4.863112711119000e-006	2.834222e+001
4.863113011115139e-006	3.201228e+001
4.901111011118564e-006	3.201020e+001
4.901111111121903e-006	3.201020e+001
4.901111311121642e-006	3.167688e+001
4.901111711121120e-006	3.043884e+001
4.901112011117259e-006	3.001029e+001
4.922083423744561e-006	3.000898e+001
4.984997901642807e-006	3.000392e+001
5.051664568309078e-006	2.999709e+001
5.118331234975349e-006	2.998881e+001
5.184997901641619e-006	2.997892e+001
5.251664568307890e-006	2.996743e+001
5.318331234974161e-006	2.995435e+001
5.384997901640432e-006	2.993968e+001
5.479557455556616e-006	2.991645e+001
5.517556455558736e-006	2.990619e+001
5.517556555562075e-006	2.990619e+001
5.517556755561814e-006	2.710444e+001
5.517557155561292e-006	1.669794e+001
5.517557455557431e-006	1.309573e+001
5.555555455560857e-006	1.309002e+001
5.555555555564196e-006	1.309002e+001
5.555555755563935e-006	1.342261e+001
5.555556155563413e-006	1.465794e+001
5.555556455559552e-006	1.508555e+001
5.706109012751370e-006	1.506707e+001
5.839442346083912e-006	1.505641e+001
5.972775679416453e-006	1.505140e+001
6.106109012748995e-006	1.505204e+001
6.227658743196418e-006	1.505720e+001
6.250000900001607e-006	1.505870e+001
6.250001000004946e-006	1.505870e+001
6.250001200004685e-006	1.789521e+001
6.250001600004163e-006	2.843084e+001
6.250001900000302e-006	3.207776e+001
6.286189477587578e-006	3.207578e+001
6.287189704488883e-006	3.098495e+001
6.287623036435597e-006	2.910572e+001
6.287992411251053e-006	2.704672e+001
6.288434110761354e-006	2.531716e+001
6.288863640596665e-006	2.418275e+001
6.289253568145248e-006	2.349776e+001
6.289647009154187e-006	2.303181e+001
6.290038553138921e-006	2.271526e+001
6.290437747996647e-006	2.249529e+001
6.290830277505544e-006	2.234782e+001
6.291223878705787e-006	2.224702e+001
6.291610685230098e-006	2.217923e+001
6.291995637806858e-006	2.213291e+001
6.292371221745807e-006	2.210110e+001
6.292633190609076e-006	2.208516e+001
6.292954336073464e-006	2.207011e+001
6.292999900001095e-006	2.206829e+001
6.293000000004434e-006	2.206829e+001
6.293000200004173e-006	2.391539e+001
6.293000433511831e-006	2.810301e+001
6.293000660302639e-006	3.007563e+001
6.293000900006729e-006	3.007563e+001
6.388124248551952e-006	3.006541e+001
6.454790915218223e-006	3.005448e+001
6.521457581884493e-006	3.004055e+001
6.588124248550764e-006	3.002340e+001
6.654790915217035e-006	3.000303e+001
6.788124248549576e-006	2.995288e+001
6.904445344450838e-006	2.989915e+001
6.904445444447238e-006	2.989915e+001
6.904445644446977e-006	2.706910e+001
6.904446044446455e-006	1.655750e+001
6.904446344449533e-006	1.291884e+001
6.947444344450326e-006	1.291234e+001
6.947444444446727e-006	1.291234e+001
6.947444644446466e-006	1.324493e+001
6.947445044445944e-006	1.448024e+001
6.947445344449021e-006	1.490785e+001
7.097997901640840e-006	1.488954e+001
7.231331234973382e-006	1.487917e+001
7.364664568305923e-006	1.487460e+001
7.497997901638465e-006	1.487581e+001
7.574223122225332e-006	1.487875e+001
7.640889788891603e-006	1.488316e+001
7.640889888888003e-006	1.488316e+001
7.640890088887742e-006	1.774644e+001
7.640890488887220e-006	2.838143e+001
7.640890788890298e-006	3.206281e+001
7.678888788893723e-006	3.206073e+001
7.678888888890123e-006	3.206073e+001
7.678889088889862e-006	3.172741e+001
7.678889488889340e-006	3.048939e+001
7.678889788892418e-006	3.006083e+001
7.720832694152469e-006	3.005801e+001
7.829442346084237e-006	3.004761e+001
7.896109012750507e-006	3.003930e+001
7.962775679416778e-006	3.002938e+001
8.029442346083049e-006	3.001785e+001
8.096109012749320e-006	3.000471e+001
8.162775679415590e-006	2.998998e+001
8.257335233331775e-006	2.996664e+001
8.295334233333895e-006	2.995633e+001
8.295334333337234e-006	2.995633e+001
8.295334533336973e-006	2.714351e+001
8.295334933336451e-006	1.669595e+001
8.295335233339529e-006	1.307945e+001
8.333333233336016e-006	1.306586e+001
8.333333333332416e-006	1.306586e+001
8.333333533332155e-006	1.339845e+001
8.333333933331633e-006	1.463376e+001
8.333334233334711e-006	1.506137e+001
8.417220123860258e-006	1.503473e+001
8.483886790526529e-006	1.501667e+001
8.550553457192800e-006	1.500120e+001
8.617220123859071e-006	1.498858e+001
8.683886790525341e-006	1.497882e+001
8.750553457191612e-006	1.497192e+001
8.817220123857883e-006	1.496787e+001
8.950553457190424e-006	1.496774e+001
9.027778677783704e-006	1.497312e+001
9.027778777787043e-006	1.497312e+001
9.027778977786782e-006	1.782149e+001
9.027779377786260e-006	2.840116e+001
9.027779677782399e-006	3.206332e+001
9.066801649998402e-006	3.206123e+001
9.067598158350732e-006	3.121671e+001
9.068048183763500e-006	2.940349e+001
9.068422168634349e-006	2.737082e+001
9.068879287719989e-006	2.544533e+001
9.069209849270343e-006	2.448445e+001
9.069571891451300e-006	2.376771e+001
9.069972544691052e-006	2.321287e+001
9.070379477442436e-006	2.282647e+001
9.070777677783193e-006	2.255080e+001
9.070777777786532e-006	2.255075e+001
9.070777977786271e-006	2.380243e+001
9.070778377785749e-006	2.845173e+001
9.070778677781888e-006	3.006110e+001
9.112721583041938e-006	3.005751e+001
9.221331234973706e-006	3.004202e+001
9.287997901639977e-006	3.002866e+001
9.354664568306248e-006	3.001209e+001
9.421331234972519e-006	2.999230e+001
9.554664568305060e-006	2.994312e+001
9.682223122225997e-006	2.988496e+001
9.682223222229336e-006	2.988496e+001
9.682223422229075e-006	2.706881e+001
9.682223822228553e-006	1.660877e+001
9.682224122224692e-006	1.298802e+001
9.725222122225485e-006	1.297260e+001
9.725222222228824e-006	1.297260e+001
9.725222422228563e-006	1.330518e+001
9.725222822228041e-006	1.454050e+001
9.725223122224180e-006	1.496811e+001
9.809109012749728e-006	1.494162e+001
9.942442346082270e-006	1.490845e+001
1.000910901274854e-005	1.489606e+001
1.007577567941481e-005	1.488656e+001
1.014244234608108e-005	1.487996e+001
1.020910901274735e-005	1.487626e+001
1.034244234607989e-005	1.487690e+001
1.035200090000049e-005	1.487737e+001
1.041866756667370e-005	1.488272e+001
1.041866766667010e-005	1.488272e+001
1.041866786666984e-005	1.774671e+001
1.041866826666932e-005	2.838438e+001
1.041866856667240e-005	3.206668e+001
1.045666656666888e-005	3.206488e+001
1.045666666667222e-005	3.206488e+001
1.045666686667196e-005	3.173156e+001
1.045666726667144e-005	3.049352e+001
1.045666756666758e-005	3.006498e+001
1.046715323298197e-005	3.006432e+001
1.054055345719313e-005	3.005702e+001
1.060722012385940e-005	3.004715e+001
1.067388679052567e-005	3.003434e+001
1.074055345719194e-005	3.001831e+001
1.080722012385821e-005	2.999907e+001
1.087388679052448e-005	2.997662e+001
1.094055345719075e-005	2.995097e+001
1.103511301112081e-005	2.990975e+001
1.107311201111599e-005	2.989133e+001
1.107311211111239e-005	2.989133e+001
1.107311231111213e-005	2.709007e+001
1.107311271111161e-005	1.668538e+001
1.107311301111469e-005	1.308372e+001
1.111111101111811e-005	1.307015e+001
1.111111111111451e-005	1.307015e+001
1.111111131111425e-005	1.340274e+001
1.111111171111373e-005	1.463806e+001
1.111111201111681e-005	1.506567e+001
1.111111225111233e-005	1.506567e+001
1.119499790164236e-005	1.503907e+001
1.132833123497490e-005	1.500561e+001
1.146166456830744e-005	1.498328e+001
1.159499790163998e-005	1.497238e+001
1.173888978889259e-005	1.497274e+001
1.180555645555886e-005	1.497769e+001
1.180555655555526e-005	1.497769e+001
1.180555675555500e-005	1.782656e+001
1.180555715555448e-005	2.840805e+001
1.180555745555756e-005	3.207090e+001
1.184489083447954e-005	3.206880e+001
1.184531023653429e-005	3.163822e+001
1.184614904064379e-005	2.906592e+001
1.184663568989941e-005	2.696577e+001
1.184720894675112e-005	2.477241e+001
1.184746806427717e-005	2.411930e+001
1.184779822718807e-005	2.356314e+001
1.184819028626771e-005	2.308240e+001
1.184855545555835e-005	2.274396e+001
1.184855555555475e-005	2.274389e+001
1.184855575555449e-005	2.396462e+001
1.184855615555397e-005	2.849904e+001
1.184855645555705e-005	3.006867e+001
1.186952786818435e-005	3.006708e+001
1.199910901274887e-005	3.004958e+001
1.213244234608141e-005	3.001962e+001
1.226577567941395e-005	2.997680e+001
1.239910901274649e-005	2.992178e+001
1.246000090000116e-005	2.989238e+001
1.246000100000450e-005	2.989238e+001
1.246000120000423e-005	2.707547e+001
1.246000160000371e-005	1.661271e+001
1.246000190000679e-005	1.299095e+001
1.250299990000064e-005	1.297551e+001
1.250299999999704e-005	1.297551e+001
1.250300019999678e-005	1.330809e+001
1.250300059999626e-005	1.454341e+001
1.250300089999934e-005	1.497102e+001
1.258688679052489e-005	1.494449e+001
1.265355345719116e-005	1.492656e+001
1.272022012385743e-005	1.491125e+001
1.278688679052370e-005	1.489883e+001
1.285355345718997e-005	1.488930e+001
1.292022012385624e-005	1.488266e+001
1.298688679052251e-005	1.487892e+001
1.305355345718878e-005	1.487807e+001
1.312977867778259e-005	1.487995e+001
1.319644534444886e-005	1.488526e+001
1.319644544445220e-005	1.488526e+001
1.319644564445194e-005	1.773977e+001
1.319644604445142e-005	2.834223e+001
1.319644634444755e-005	3.201228e+001
1.323444434445098e-005	3.201020e+001
1.323444444445432e-005	3.201020e+001
1.323444464445406e-005	3.167688e+001
1.323444504445354e-005	3.043884e+001
1.323444534444968e-005	3.001029e+001
1.325541675707698e-005	3.000898e+001
1.331833123497522e-005	3.000392e+001
1.338499790164149e-005	2.999709e+001
1.345166456830776e-005	2.998881e+001
1.351833123497404e-005	2.997892e+001
1.358499790164031e-005	2.996744e+001
1.365166456830658e-005	2.995436e+001
1.371833123497285e-005	2.993968e+001
1.381289078888903e-005	2.991645e+001
1.385088978889115e-005	2.990619e+001
1.385088988889449e-005	2.990619e+001
1.385089008889423e-005	2.710445e+001
1.385089048889371e-005	1.669794e+001
1.385089078888985e-005	1.309572e+001
1.388888878889327e-005	1.309002e+001
1.388888888889661e-005	1.309002e+001
1.388888908889635e-005	1.342260e+001
1.388888948889583e-005	1.465794e+001
1.388888978889197e-005	1.508555e+001
1.403944234608379e-005	1.506707e+001
1.417277567941633e-005	1.505641e+001
1.430610901274887e-005	1.505140e+001
1.443944234608141e-005	1.505204e+001
1.456099207652883e-005	1.505720e+001
1.458333423333402e-005	1.505869e+001
1.458333433333736e-005	1.505869e+001
1.458333453333710e-005	1.789520e+001
1.458333493333658e-005	2.843084e+001
1.458333523333272e-005	3.207775e+001
1.461952480444340e-005	3.207577e+001
1.462052641838796e-005	3.098919e+001
1.462096054458129e-005	2.911271e+001
1.462133010424888e-005	2.705471e+001
1.462177264201225e-005	2.530805e+001
1.462216120647758e-005	2.426725e+001
1.462257170877640e-005	2.353110e+001
1.462295356145088e-005	2.306484e+001
1.462336048102531e-005	2.272775e+001
1.462374759308993e-005	2.250880e+001
1.462414953605495e-005	2.235435e+001
1.462453516279383e-005	2.225307e+001
1.462492916008001e-005	2.218241e+001
1.462530892613195e-005	2.213558e+001
1.462568966699440e-005	2.210272e+001
1.462596941945171e-005	2.208545e+001
1.462629262095894e-005	2.207017e+001
1.462633323333351e-005	2.206854e+001
1.462633333333685e-005	2.206854e+001
1.462633353333659e-005	2.390877e+001
1.462633376844713e-005	2.810313e+001
1.462633399677837e-005	3.007563e+001
1.462633423333914e-005	3.007563e+001
1.472210245767602e-005	3.006531e+001
1.478876912434229e-005	3.005435e+001
1.485543579100856e-005	3.004040e+001
1.492210245767484e-005	3.002321e+001
1.498876912434111e-005	3.000281e+001
1.512210245767365e-005	2.995261e+001
1.523777867778325e-005	2.989914e+001
1.523777877777965e-005	2.989914e+001
1.523777897777939e-005	2.706909e+001
1.523777937777887e-005	1.655750e+001
1.523777967778195e-005	1.291884e+001
1.528077767778274e-005	1.291234e+001
1.528077777777914e-005	1.291234e+001
1.528077797777888e-005	1.324492e+001
1.528077837777836e-005	1.448023e+001
1.528077867778144e-005	1.490785e+001
1.543133123497326e-005	1.488954e+001
1.556466456830580e-005	1.487917e+001
1.569799790163834e-005	1.487459e+001
1.583133123497088e-005	1.487580e+001
1.590755645555775e-005	1.487875e+001
1.597422312222402e-005	1.488316e+001
1.597422322222042e-005	1.488316e+001
1.597422342222016e-005	1.774643e+001
1.597422382221964e-005	2.838142e+001
1.597422412222271e-005	3.206279e+001
1.601222212222614e-005	3.206072e+001
1.601222222222254e-005	3.206072e+001
1.601222242222228e-005	3.172741e+001
1.601222282222176e-005	3.048938e+001
1.601222312222483e-005	3.006083e+001
1.605416602748488e-005	3.005800e+001
1.616277567941665e-005	3.004760e+001
1.622944234608292e-005	3.003930e+001
1.629610901274919e-005	3.002937e+001
1.636277567941546e-005	3.001784e+001
1.642944234608174e-005	3.000471e+001
1.649610901274801e-005	2.998997e+001
1.659066856666419e-005	2.996663e+001
1.662866756666631e-005	2.995632e+001
1.662866766666965e-005	2.995632e+001
1.662866786666939e-005	2.714351e+001
1.662866826666887e-005	1.669594e+001
1.662866856667195e-005	1.307945e+001
1.664964012482173e-005	1.307184e+001
1.666666656666843e-005	1.306586e+001
Step Information: Rload=50  (Run: 2/5)
0.000000000000000e+000	8.918959e+000
1.999997389923180e-013	9.250951e+000
5.999992169769541e-013	1.048406e+001
9.000022949123832e-013	1.091091e+001
9.800008027305296e-013	1.091091e+001
2.838867905266551e-007	1.076846e+001
3.505534571929259e-007	1.074615e+001
6.944453444512888e-007	1.069911e+001
6.944454444546278e-007	1.069911e+001
6.944456444543667e-007	1.036588e+001
6.944460444538447e-007	9.128150e+000
6.944463444499838e-007	8.699711e+000
7.374443444507772e-007	8.702443e+000
7.374444444541162e-007	8.702443e+000
7.374446444538552e-007	1.226384e+001
7.374450444533331e-007	2.549192e+001
7.374453444494722e-007	3.007083e+001
1.021331234973832e-006	3.001698e+001
1.154664568306374e-006	2.997051e+001
1.221331234972645e-006	2.994213e+001
1.327530465361493e-006	2.989069e+001
1.348889788893581e-006	2.987921e+001
1.348889888896920e-006	2.987921e+001
1.348890088896659e-006	2.777538e+001
1.348890488896137e-006	1.996117e+001
1.348890788892276e-006	1.725627e+001
1.391888788893070e-006	1.723735e+001
1.391888888896409e-006	1.723735e+001
1.391889088896148e-006	1.756984e+001
1.391889488895626e-006	1.880478e+001
1.391889788891765e-006	1.923226e+001
1.542442346083583e-006	1.916804e+001
1.609109012749854e-006	1.914103e+001
1.675775679416125e-006	1.911498e+001
1.742442346082396e-006	1.908990e+001
1.809109012748666e-006	1.906579e+001
1.942442346081208e-006	1.902052e+001
2.085334233341285e-006	1.897621e+001
2.085334333337685e-006	1.897621e+001
2.085334533337424e-006	1.864345e+001
2.085334933336902e-006	1.740749e+001
2.085335233339980e-006	1.697966e+001
2.123333233336466e-006	1.696931e+001
2.123333333339805e-006	1.696931e+001
2.123333533339544e-006	1.916429e+001
2.123333933339022e-006	2.731710e+001
2.123334233335161e-006	3.013920e+001
2.207220123860709e-006	3.010492e+001
2.273886790526980e-006	3.007388e+001
2.407220123859521e-006	3.000207e+001
2.607220123858334e-006	2.986874e+001
2.739778677783578e-006	2.976450e+001
2.739778777779978e-006	2.976450e+001
2.739778977779717e-006	2.629479e+001
2.739779377779195e-006	1.340731e+001
2.739779677782273e-006	8.946216e+000
2.777777677785698e-006	8.921117e+000
2.777777777782098e-006	8.921117e+000
2.777777977781837e-006	9.253111e+000
2.777778377781315e-006	1.048623e+001
2.777778677784393e-006	1.091308e+001
3.061664568308753e-006	1.077083e+001
3.128331234975024e-006	1.074857e+001
3.472223122226448e-006	1.070174e+001
3.472223222222848e-006	1.070174e+001
3.472223422222587e-006	1.036850e+001
3.472223822222065e-006	9.130781e+000
3.472224122225143e-006	8.702334e+000
3.515222122225936e-006	8.705091e+000
3.515222222222336e-006	8.705091e+000
3.515222422222075e-006	1.227018e+001
3.515222822221553e-006	2.551192e+001
3.515223122224631e-006	3.009564e+001
3.799109012748991e-006	3.004181e+001
3.932442346081533e-006	2.999528e+001
3.999109012747804e-006	2.996687e+001
4.126667566668740e-006	2.990383e+001
4.126667666672079e-006	2.990383e+001
4.126667866671818e-006	2.779958e+001
4.126668266671296e-006	1.998381e+001
4.126668566674374e-006	1.727833e+001
4.169666566668229e-006	1.725938e+001
4.169666666664629e-006	1.725938e+001
4.169666866664368e-006	1.759186e+001
4.169667266663846e-006	1.882679e+001
4.169667566666924e-006	1.925427e+001
4.320220123858742e-006	1.918987e+001
4.386886790525013e-006	1.916277e+001
4.453553457191284e-006	1.913661e+001
4.520220123857555e-006	1.911142e+001
4.586886790523825e-006	1.908719e+001
4.720220123856367e-006	1.904166e+001
4.863112011116444e-006	1.899702e+001
4.863112111119783e-006	1.899702e+001
4.863112311119522e-006	1.866427e+001
4.863112711119000e-006	1.742832e+001
4.863113011115139e-006	1.700050e+001
4.901111011118564e-006	1.699006e+001
4.901111111121903e-006	1.699006e+001
4.901111311121642e-006	1.915514e+001
4.901111711121120e-006	2.719690e+001
4.901112011117259e-006	2.998056e+001
4.984997901642807e-006	2.996084e+001
5.118331234975349e-006	2.992421e+001
5.384997901640432e-006	2.983096e+001
5.517556455558736e-006	2.977504e+001
5.517556555562075e-006	2.977504e+001
5.517556755561814e-006	2.630178e+001
5.517557155561292e-006	1.340108e+001
5.517557455557431e-006	8.935499e+000
5.555555455560857e-006	8.924479e+000
5.555555555564196e-006	8.924479e+000
5.555555755563935e-006	9.256476e+000
5.555556155563413e-006	1.048962e+001
5.555556455559552e-006	1.091647e+001
5.906109012750183e-006	1.084785e+001
6.250000900001607e-006	1.083726e+001
6.250001000004946e-006	1.083726e+001
6.250001200004685e-006	1.050403e+001
6.250001600004163e-006	9.266323e+000
6.250001900000302e-006	8.837889e+000
6.292999900001095e-006	8.840858e+000
6.293000000004434e-006	8.840858e+000
6.293000200004173e-006	1.237657e+001
6.293000600003651e-006	2.550917e+001
6.293000900006729e-006	3.005511e+001
6.576887372607143e-006	3.000051e+001
6.710220705939685e-006	2.995373e+001
6.776887372605955e-006	2.992521e+001
6.904445344450838e-006	2.986202e+001
6.904445444447238e-006	2.986202e+001
6.904445644446977e-006	2.773567e+001
6.904446044446455e-006	1.983781e+001
6.904446344449533e-006	1.710391e+001
6.947444344450326e-006	1.709502e+001
6.947444444446727e-006	1.709502e+001
6.947444644446466e-006	1.742750e+001
6.947445044445944e-006	1.866243e+001
6.947445344449021e-006	1.908991e+001
7.164664568307111e-006	1.904626e+001
7.231331234973382e-006	1.903388e+001
7.297997901639652e-006	1.902200e+001
7.431331234972194e-006	1.899973e+001
7.640889788891603e-006	1.896869e+001
7.640889888888003e-006	1.896869e+001
7.640890088887742e-006	1.863593e+001
7.640890488887220e-006	1.739995e+001
7.640890788890298e-006	1.697211e+001
7.678888788893723e-006	1.696752e+001
7.678888888890123e-006	1.696752e+001
7.678889088889862e-006	1.916201e+001
7.678889488889340e-006	2.731295e+001
7.678889788892418e-006	3.013445e+001
7.829442346084237e-006	3.009732e+001
8.029442346083049e-006	3.003492e+001
8.295334233333895e-006	2.992850e+001
8.295334333337234e-006	2.992850e+001
8.295334533336973e-006	2.643104e+001
8.295334933336451e-006	1.344050e+001
8.295335233339529e-006	8.943737e+000
8.333333233336016e-006	8.918608e+000
8.333333333332416e-006	8.918608e+000
8.333333533332155e-006	9.250600e+000
8.333333933331633e-006	1.048371e+001
8.333334233334711e-006	1.091056e+001
8.617220123859071e-006	1.076811e+001
8.683886790525341e-006	1.074579e+001
9.027778677783704e-006	1.069874e+001
9.027778777787043e-006	1.069874e+001
9.027778977786782e-006	1.036551e+001
9.027779377786260e-006	9.127786e+000
9.027779677782399e-006	8.699347e+000
9.070777677783193e-006	8.702078e+000
9.070777777786532e-006	8.702078e+000
9.070777977786271e-006	1.226354e+001
9.070778377785749e-006	2.549184e+001
9.070778677781888e-006	3.007083e+001
9.354664568306248e-006	3.001698e+001
9.487997901638789e-006	2.997051e+001
9.554664568305060e-006	2.994213e+001
9.660863798693908e-006	2.989069e+001
9.682223122225997e-006	2.987921e+001
9.682223222229336e-006	2.987921e+001
9.682223422229075e-006	2.777544e+001
9.682223822228553e-006	1.996145e+001
9.682224122224692e-006	1.725664e+001
9.725222122225485e-006	1.723772e+001
9.725222222228824e-006	1.723772e+001
9.725222422228563e-006	1.757021e+001
9.725222822228041e-006	1.880515e+001
9.725223122224180e-006	1.923262e+001
9.875775679415999e-006	1.916840e+001
9.942442346082270e-006	1.914140e+001
1.000910901274854e-005	1.911535e+001
1.007577567941481e-005	1.909026e+001
1.014244234608108e-005	1.906614e+001
1.027577567941362e-005	1.902088e+001
1.041866756667370e-005	1.897656e+001
1.041866766667010e-005	1.897656e+001
1.041866786666984e-005	1.864380e+001
1.041866826666932e-005	1.740784e+001
1.041866856667240e-005	1.698001e+001
1.045666656666888e-005	1.696966e+001
1.045666666667222e-005	1.696966e+001
1.045666686667196e-005	1.916459e+001
1.045666726667144e-005	2.731717e+001
1.045666756666758e-005	3.013920e+001
1.054055345719313e-005	3.010492e+001
1.060722012385940e-005	3.007387e+001
1.074055345719194e-005	3.000206e+001
1.094055345719075e-005	2.986873e+001
1.107311201111599e-005	2.976448e+001
1.107311211111239e-005	2.976448e+001
1.107311231111213e-005	2.629471e+001
1.107311271111161e-005	1.340702e+001
1.107311301111469e-005	8.945854e+000
1.111111101111811e-005	8.920754e+000
1.111111111111451e-005	8.920754e+000
1.111111131111425e-005	9.252748e+000
1.111111171111373e-005	1.048586e+001
1.111111201111681e-005	1.091271e+001
1.139499790164117e-005	1.077046e+001
1.146166456830744e-005	1.074820e+001
1.180555645555886e-005	1.070136e+001
1.180555655555526e-005	1.070136e+001
1.180555675555500e-005	1.036813e+001
1.180555715555448e-005	9.130408e+000
1.180555745555756e-005	8.701962e+000
1.180559833550282e-005	8.701962e+000
1.184855545555835e-005	8.704718e+000
1.184855555555475e-005	8.704718e+000
1.184855575555449e-005	1.226987e+001
1.184855615555397e-005	2.551184e+001
1.184855645555705e-005	3.009563e+001
1.213244234608141e-005	3.004180e+001
1.226577567941395e-005	2.999528e+001
1.233244234608022e-005	2.996686e+001
1.246000090000116e-005	2.990383e+001
1.246000100000450e-005	2.990383e+001
1.246000120000423e-005	2.779964e+001
1.246000160000371e-005	1.998410e+001
1.246000190000679e-005	1.727870e+001
1.250299990000064e-005	1.725974e+001
1.250299999999704e-005	1.725974e+001
1.250300019999678e-005	1.759222e+001
1.250300059999626e-005	1.882716e+001
1.250300089999934e-005	1.925463e+001
1.265355345719116e-005	1.919023e+001
1.272022012385743e-005	1.916313e+001
1.278688679052370e-005	1.913698e+001
1.285355345718997e-005	1.911178e+001
1.292022012385624e-005	1.908755e+001
1.305355345718878e-005	1.904202e+001
