time	V(ph1)	I(L)
Step Information: Freq=60K  (Run: 1/3)
8.417386890523237e-006	0.000000e+000	6.686608e-001
8.501272861047293e-006	0.000000e+000	1.665722e+000
8.667939527712970e-006	0.000000e+000	3.561818e+000
8.834606194378647e-006	0.000000e+000	5.334603e+000
9.001272861044324e-006	0.000000e+000	6.948407e+000
9.167939527710001e-006	0.000000e+000	8.384003e+000
9.334606194375678e-006	0.000000e+000	9.625896e+000
9.501272861041354e-006	0.000000e+000	1.066242e+001
9.667939527707031e-006	0.000000e+000	1.148575e+001
9.834606194372708e-006	0.000000e+000	1.209186e+001
1.000127286103839e-005	0.000000e+000	1.248045e+001
1.016793952770406e-005	0.000000e+000	1.265473e+001
1.033460619436974e-005	0.000000e+000	1.262128e+001
1.050127286103542e-005	0.000000e+000	1.238974e+001
1.066793952770109e-005	0.000000e+000	1.197255e+001
1.083460619436677e-005	0.000000e+000	1.138464e+001
1.100127286103245e-005	0.000000e+000	1.064302e+001
1.116793952769812e-005	0.000000e+000	9.766480e+000
1.133460619436380e-005	0.000000e+000	8.775158e+000
1.150127286102948e-005	0.000000e+000	7.690180e+000
1.166793952769515e-005	0.000000e+000	6.533266e+000
1.183460619436083e-005	0.000000e+000	5.326350e+000
1.216793952769218e-005	0.000000e+000	2.849158e+000
1.233460619435786e-005	0.000000e+000	1.620635e+000
1.250127286102354e-005	0.000000e+000	4.250010e-001
1.266793952768922e-005	0.000000e+000	-7.197772e-001
1.283460619435489e-005	0.000000e+000	-1.797345e+000
1.300127286102057e-005	0.000000e+000	-2.793157e+000
1.316793952768625e-005	0.000000e+000	-3.694630e+000
1.333460619435192e-005	0.000000e+000	-4.491268e+000
1.350127286101760e-005	0.000000e+000	-5.174733e+000
1.366793952768328e-005	0.000000e+000	-5.738893e+000
1.383460619434895e-005	0.000000e+000	-6.179820e+000
1.400127286101463e-005	0.000000e+000	-6.495759e+000
1.416793952768031e-005	0.000000e+000	-6.687060e+000
1.433460619434598e-005	0.000000e+000	-6.756083e+000
1.450127286101166e-005	0.000000e+000	-6.707070e+000
1.466793952767734e-005	0.000000e+000	-6.545990e+000
1.483460619434301e-005	0.000000e+000	-6.280371e+000
1.500127286100869e-005	0.000000e+000	-5.919111e+000
1.516793952767437e-005	0.000000e+000	-5.472266e+000
1.533460619434005e-005	0.000000e+000	-4.950843e+000
1.550127286100572e-005	0.000000e+000	-4.366577e+000
1.566793952767140e-005	0.000000e+000	-3.731708e+000
1.583460619433708e-005	0.000000e+000	-3.058761e+000
1.600127286100275e-005	0.000000e+000	-2.360331e+000
1.633460619433411e-005	0.000000e+000	-9.365107e-001
1.650640852770419e-005	0.000000e+000	-2.079507e-001
1.654351786131020e-005	0.000000e+000	-5.388268e-002
1.659636552836519e-005	0.000000e+000	1.638537e-001
1.666650099999695e-005	0.000000e+000	4.482027e-001
1.666650109999682e-005	0.000000e+000	4.482031e-001
1.666650129999656e-005	0.000000e+000	4.481018e-001
1.666650169999603e-005	0.000000e+000	4.476807e-001
1.666650199999564e-005	0.000000e+000	4.474414e-001
1.666650255999561e-005	0.000000e+000	4.471579e-001
1.666666666666483e-005	0.000000e+000	3.640907e-001
1.666666676666470e-005	0.000000e+000	3.640401e-001
1.666666696666444e-005	1.666667e-001	3.639857e-001
1.666666736666392e-005	7.857143e-001	3.639773e-001
1.666666766666353e-005	1.000000e+000	3.639358e-001
1.666666774666203e-005	1.000000e+000	3.639141e-001
1.666666790666252e-005	1.000000e+000	3.639203e-001
1.666666822666349e-005	1.000000e+000	3.640196e-001
1.666666866666222e-005	1.000000e+000	3.640759e-001
1.666683333333141e-005	1.000000e+000	3.617014e-001
1.666683343333128e-005	1.000000e+000	3.616999e-001
1.666683363333102e-005	1.000000e+000	3.616974e-001
1.666683403333050e-005	1.000000e+000	3.616933e-001
1.666683433333011e-005	1.000000e+000	3.616899e-001
1.668780574596088e-005	1.000000e+000	1.013700e-001
1.670877723859363e-005	1.000000e+000	-1.572079e-001
1.675072022385565e-005	1.000000e+000	-6.686608e-001
1.683460619437971e-005	1.000000e+000	-1.665722e+000
1.700127286104539e-005	1.000000e+000	-3.561818e+000
1.716793952771106e-005	1.000000e+000	-5.334603e+000
1.733460619437674e-005	1.000000e+000	-6.948407e+000
1.750127286104242e-005	1.000000e+000	-8.384003e+000
1.766793952770809e-005	1.000000e+000	-9.625896e+000
1.783460619437377e-005	1.000000e+000	-1.066242e+001
1.800127286103945e-005	1.000000e+000	-1.148575e+001
1.816793952770512e-005	1.000000e+000	-1.209186e+001
1.833460619437080e-005	1.000000e+000	-1.248045e+001
1.850127286103648e-005	1.000000e+000	-1.265473e+001
1.866793952770215e-005	1.000000e+000	-1.262128e+001
1.883460619436783e-005	1.000000e+000	-1.238974e+001
1.900127286103351e-005	1.000000e+000	-1.197255e+001
